pincode,hub,city,state_code,is_serviceable
194101,SRINAGAR HUB (J&K),LADAKH,JK,YES
200201,MATHURA HUB,ALIGARH,UP,YES
201001,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201002,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201003,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201004,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201005,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201006,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201007,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201009,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201010,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201011,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201012,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201013,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201014,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201015,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201016,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201017,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201019,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201102,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201103,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201201,MEERUT HUB,HAPUR,UP,YES
201204,MEERUT HUB,HAPUR,UP,YES
201206,GHAZIABAD VASUNDHARA HUB,GHAZIABAD,UP,YES
201301,NOIDA HUB,NOIDA,UP,YES
201302,NOIDA HUB,NOIDA,UP,YES
201303,NOIDA HUB,GHAZIABAD,UP,YES
201304,NOIDA HUB,DADRI,UP,YES
201305,NOIDA HUB,DADRI,UP,YES
201306,NOIDA HUB,BISHRAKH,UP,YES
201307,NOIDA HUB,DADRI,UP,YES
201308,GREATER NOIDA HUB,NOIDA,UP,YES
201309,NOIDA HUB,NOIDA,UP,YES
201310,GREATER NOIDA HUB,GAUTAM BUDDH NAGAR,UP,YES
201311,NOIDA HUB,DADRI,UP,YES
202001,MATHURA HUB,ALIGARH,UP,YES
202002,MATHURA HUB,ALIGARH,UP,YES
203001,GHAZIABAD VASUNDHARA HUB,BULANDSHAHR,UP,YES
203002,GHAZIABAD VASUNDHARA HUB,BULANDSHAHR,UP,YES
203131,GHAZIABAD VASUNDHARA HUB,KHURJA,UP,YES
203135,GREATER NOIDA HUB,JEWAR,UP,YES
203205,GHAZIABAD VASUNDHARA HUB,SIKANDRABAD,UP,YES
204101,AGRA HUB,HATHRAS,UP,YES
204211,GHAZIABAD VASUNDHARA HUB,ALIGARH,UP,YES
205001,AGRA HUB,MAINPURI,UP,YES
205135,AGRA HUB,SHIKOHABAD,UP,YES
206001,KANPUR HUB,BHARTHANA,UP,YES
206002,KANPUR HUB,ETAWAH,UP,YES
206003,KANPUR HUB,ETAWAH,UP,YES
206120,KANPUR HUB,BHARTHANA,UP,YES
206244,KANPUR HUB,AURAIYA,UP,YES
207001,AGRA HUB,ETAH,UP,YES
207123,MATHURA HUB,KASGANJ,UP,YES
208001,KANPUR HUB,KANPUR,UP,YES
208002,KANPUR HUB,KANPUR,UP,YES
208003,KANPUR HUB,ANWARGANJ,UP,YES
208004,KANPUR HUB,KANPUR,UP,YES
208005,KANPUR HUB,LAJPAT NAGAR,UP,YES
208006,KANPUR HUB,GOVIND NAGAR,UP,YES
208007,KANPUR HUB,HAL COLONY,UP,YES
208010,KANPUR HUB,KANPUR,UP,YES
208011,KANPUR HUB,ANAND NAGAR,UP,YES
208012,KANPUR HUB,KANPUR,UP,YES
208013,KANPUR HUB,COD,UP,YES
208014,KANPUR HUB,KANPUR,UP,YES
208018,KANPUR HUB,KANPUR,UP,YES
208021,KANPUR HUB,KANPUR NAGAR,UP,YES
208022,KANPUR HUB,DADA NAGAR,UP,YES
208023,KANPUR HUB,MUNSHIPURWA,UP,YES
208024,KANPUR HUB,K P UNIVERSITY,UP,YES
208025,KANPUR HUB,KANPUR,UP,YES
208026,KANPUR HUB,INDIRA NAGAR,UP,YES
208027,KANPUR HUB,KANPUR,UP,YES
208039,KANPUR HUB,KANPUR,UP,YES
209101,KANPUR HUB,AKBARPUR,UP,YES
209304,KANPUR HUB,KANPUR DEHAT,UP,YES
209502,KANPUR HUB,FARRUKHABAD,UP,YES
209601,KANPUR HUB,FARRUKHABAD,UP,YES
209602,KANPUR HUB,FARRUKHABAD,UP,YES
209625,KANPUR HUB,FARRUKHABAD,UP,YES
209725,KANPUR HUB,KANNAUJ,UP,YES
209726,KANPUR HUB,KANNAUJ,UP,YES
209727,KANPUR HUB,KANNAUJ,UP,YES
209801,KANPUR HUB,UNNAO,UP,YES
210001,KANPUR HUB,BANDA,UP,YES
210427,JHANSI HUB,MAHOBA,UP,YES
211001,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211002,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211003,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211004,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211005,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211006,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211007,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211009,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211011,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211014,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211015,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211016,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211017,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
211019,PRAYAGRAJ HUB,PRAYAGRAJ,UP,YES
212201,PRAYAGRAJ HUB,KAUSHAMBI,UP,YES
212202,PRAYAGRAJ HUB,CHAIL,UP,YES
212207,PRAYAGRAJ HUB,MANJHANPUR,UP,YES
212214,VARANASI HUB,MANJHANPUR,UP,YES
212601,KANPUR HUB,FATEHPUR,UP,YES
212635,KANPUR HUB,FATEH PUR,UP,YES
221001,VARANASI HUB,VARANASI,UP,YES
221002,VARANASI HUB,VARANASI,UP,YES
221004,VARANASI HUB,VARANASI,UP,YES
221005,VARANASI HUB,VARANASI,UP,YES
221010,VARANASI HUB,VARANASI,UP,YES
221103,VARANASI HUB,VARANASI,UP,YES
221106,VARANASI HUB,VARANASI,UP,YES
221206,VARANASI HUB,VARANASI,UP,YES
221301,VARANASI HUB,GYANPUR,UP,YES
221303,VARANASI HUB,BHADOHI,UP,YES
221306,VARANASI HUB,GYANPUR,UP,YES
221310,PRAYAGRAJ HUB,BHADOHI,UP,YES
221314,PRAYAGRAJ HUB,BHADOHI,UP,YES
221401,VARANASI HUB,BHADOHI,UP,YES
222001,VARANASI HUB,JAUNPUR,UP,YES
222002,VARANASI HUB,JAUNPUR,UP,YES
224001,LUCKNOW TRANSPORT NAGAR HUB,FAIZABAD,UP,YES
225001,LUCKNOW HUB,NAWABGANJ,UP,YES
225123,LUCKNOW TRANSPORT NAGAR HUB,NAWABGANJ,UP,YES
226001,LUCKNOW HUB,LUCKNOW,UP,YES
226003,LUCKNOW HUB,LUCKNOW,UP,YES
226004,LUCKNOW HUB,LUCKNOW,UP,YES
226005,LUCKNOW HUB,LUCKNOW,UP,YES
226006,LUCKNOW HUB,LUCKNOW,UP,YES
226007,LUCKNOW HUB,LUCKNOW,UP,YES
226008,LUCKNOW TRANSPORT NAGAR HUB,LUCKNOW,UP,YES
226009,LUCKNOW TRANSPORT NAGAR HUB,LUCKNOW,UP,YES
226010,LUCKNOW HUB,LUCKNOW,UP,YES
226011,LUCKNOW HUB,LUCKNOW,UP,YES
226012,LUCKNOW TRANSPORT NAGAR HUB,LUCKNOW,UP,YES
226014,LUCKNOW HUB,LUCKNOW,UP,YES
226015,LUCKNOW HUB,LUCKNOW,UP,YES
226016,LUCKNOW HUB,LUCKNOW,UP,YES
226017,LUCKNOW HUB,LUCKNOW,UP,YES
226018,LUCKNOW HUB,LUCKNOW,UP,YES
226020,LUCKNOW HUB,LUCKNOW,UP,YES
226022,LUCKNOW HUB,LUCKNOW,UP,YES
226023,LUCKNOW TRANSPORT NAGAR HUB,LUCKNOW,UP,YES
226024,LUCKNOW HUB,LUCKNOW,UP,YES
226025,LUCKNOW HUB,LUCKNOW,UP,YES
226028,LUCKNOW HUB,LUCKNOW,UP,YES
226030,LUCKNOW HUB,LUCKNOW,UP,YES
226102,LUCKNOW HUB,MALIHABAD,UP,YES
227105,LUCKNOW HUB,LUCKNOW,UP,YES
227409,LUCKNOW TRANSPORT NAGAR HUB,GAURIGANJ,UP,YES
227806,LUCKNOW TRANSPORT NAGAR HUB,GHAZIABAD,UP,YES
227816,LUCKNOW TRANSPORT NAGAR HUB,AMETHI,UP,YES
227817,LUCKNOW TRANSPORT NAGAR HUB,MUSAFIRKHANA,UP,YES
228001,LUCKNOW TRANSPORT NAGAR HUB,LAMBHUA,UP,YES
229001,LUCKNOW TRANSPORT NAGAR HUB,RAE BARELI ,UP,YES
229010,LUCKNOW TRANSPORT NAGAR HUB,RAE BARELI ,UP,YES
230001,PRAYAGRAJ HUB,PRATAPGARH,UP,YES
230204,PRAYAGRAJ HUB,KUNDA,UP,YES
231001,VARANASI HUB,MIRZAPUR,UP,YES
231216,VARANASI HUB,SONBHADRA,UP,YES
231217,VARANASI HUB,SONBHADRA,UP,YES
232101,VARANASI HUB,CHANDAULI,UP,YES
241001,LUCKNOW TRANSPORT NAGAR HUB,HARDOI,UP,YES
242001,LUCKNOW TRANSPORT NAGAR HUB,SHAHJAHANPUR,UP,YES
243001,BAREILLY HUB,BAREILLY ,UP,YES
243002,BAREILLY HUB,BAREILLY ,UP,YES
243003,BAREILLY HUB,BAREILLY ,UP,YES
243005,BAREILLY HUB,BAREILLY ,UP,YES
243006,BAREILLY HUB,BAREILLY ,UP,YES
243122,BAREILLY HUB,BAREILLY ,UP,YES
243502,BAREILLY HUB,BAHERI,UP,YES
243503,BAREILLY HUB,FARIDPUR,UP,YES
243601,BAREILLY HUB,BUDAUN,UP,YES
244001,MORADABAD HUB,MORADABAD,UP,YES
244102,MORADABAD HUB,MORADABAD,UP,YES
244221,MORADABAD HUB,AMROHA,UP,YES
244231,MORADABAD HUB,AMROHA,UP,YES
244235,MORADABAD HUB,DHANAURA,UP,YES
244301,MORADABAD HUB,MORADABAD,UP,YES
244302,MORADABAD HUB,SAMBHAL,UP,YES
244303,MORADABAD HUB,SAMBHAL,UP,YES
244412,MORADABAD HUB,CHANDAUSI,UP,YES
244712,MORADABAD HUB,JASPUR,UA,YES
244713,MORADABAD HUB,KASHIPUR,UA,YES
244715,MORADABAD HUB,RAMNAGAR,UA,YES
244901,MORADABAD HUB,RAMPUR,UP,YES
244921,MORADABAD HUB,RAMPUR,UP,YES
244923,RUDRAPUR HUB,RUDRAPUR,UA,YES
245101,GHAZIABAD VASUNDHARA HUB,HAPUR,UP,YES
246174,DEHRADUN HUB,SRINAGAR,UA,YES
246701,MORADABAD HUB,BIJNOR,UP,YES
246733,MORADABAD HUB,DHAMPUR,UP,YES
246734,MORADABAD HUB,BIJNOR,UP,YES
246761,MORADABAD HUB,BIJNOR,UP,YES
246762,MORADABAD HUB,BIJNOR,UP,YES
246763,MORADABAD HUB,BIJNOR,UP,YES
247001,SAHARANPUR HUB,SAHARANPUR,UP,YES
247554,SAHARANPUR HUB,DEOBAND,UP,YES
247661,HARIDWAR HUB,ROORKEE,UA,YES
247667,HARIDWAR HUB,ROORKEE,UA,YES
247776,SAHARANPUR HUB,MUZAFFARNAGAR,UP,YES
247777,SAHARANPUR HUB,KAIRANA,UP,YES
248001,DEHRADUN HUB,DEHRADUN,UA,YES
248002,DEHRADUN HUB,DEHRADUN,UA,YES
248003,DEHRADUN HUB,DEHRADUN,UA,YES
248004,DEHRADUN HUB,DEHRADUN,UA,YES
248005,DEHRADUN HUB,DEHRADUN,UA,YES
248006,DEHRADUN HUB,DEHRADUN,UA,YES
248007,DEHRADUN HUB,DEHRADUN,UA,YES
248008,DEHRADUN HUB,DEHRADUN,UA,YES
248009,DEHRADUN HUB,DEHRADUN,UA,YES
248011,DEHRADUN HUB,DEHRADUN,UA,YES
248012,DEHRADUN HUB,DEHRADUN,UA,YES
248013,DEHRADUN HUB,DEHRADUN,UA,YES
248014,DEHRADUN HUB,DEHRADUN,UA,YES
248015,DEHRADUN HUB,DEHRADUN,UA,YES
248121,DEHRADUN HUB,DEHRADUN,UA,YES
248140,DEHRADUN HUB,DEHRADUN,UA,YES
248143,DEHRADUN HUB,DEHRADUN,UA,YES
248171,DEHRADUN HUB,DEHRADUN,UA,YES
248197,DEHRADUN HUB,DEHRADUN,UA,YES
248198,DEHRADUN HUB,VIKASNAGAR,UA,YES
248202,DEHRADUN HUB,DEHRADUN,UA,YES
249001,DEHRADUN HUB,TEHRI,UA,YES
249137,DEHRADUN HUB,NARENDRA NAGAR,UA,YES
249145,DEHRADUN HUB,DHANOLTI,UA,YES
249201,HARIDWAR HUB,RISHIKESH ,UA,YES
249204,HARIDWAR HUB,DEHRADUN,UA,YES
249401,HARIDWAR HUB,HARIDWAR,UA,YES
249402,HARIDWAR HUB,HARIDWAR,UA,YES
249403,HARIDWAR HUB,HARIDWAR,UA,YES
249407,HARIDWAR HUB,HARIDWAR,UA,YES
249408,HARIDWAR HUB,HARIDWAR,UA,YES
249411,HARIDWAR HUB,HARIDWAR,UA,YES
250001,MEERUT HUB,MEERUT,UP,YES
250002,MEERUT HUB,MEERUT,UP,YES
250003,MEERUT HUB,MEERUT,UP,YES
250004,MEERUT HUB,MEERUT,UP,YES
250005,MEERUT HUB,MEERUT,UP,YES
250013,MEERUT HUB,MEERUT,UP,YES
250102,MEERUT HUB,MEERUT,UP,YES
250103,MEERUT HUB,MEERUT,UP,YES
250110,MEERUT HUB,MEERUT,UP,YES
250223,MEERUT HUB,SARDHANA,UP,YES
250342,MEERUT HUB,SARDHANA,UP,YES
250401,MEERUT HUB,MAWANA,UP,YES
250611,MEERUT HUB,BARAUT,UP,YES
251001,SAHARANPUR HUB,MUZAFFARNAGAR,UP,YES
251002,SAHARANPUR HUB,MUZAFFARNAGAR,UP,YES
251201,SAHARANPUR HUB,BUDHANA,UP,YES
261001,LUCKNOW TRANSPORT NAGAR HUB,SITAPUR,UP,YES
262001,BAREILLY HUB,PILIBHIT,UP,YES
262308,RUDRAPUR HUB,KHATIMA,UA,YES
262401,RUDRAPUR HUB,BAZPUR,UA,YES
262402,RUDRAPUR HUB,LALKUAN,UA,YES
262405,RUDRAPUR HUB,SITARGANJ,UA,YES
262701,LUCKNOW TRANSPORT NAGAR HUB,LAKHIMPUR,UP,YES
262802,LUCKNOW TRANSPORT NAGAR HUB,GOLA,UP,YES
262902,LUCKNOW TRANSPORT NAGAR HUB,PALIA,UP,YES
263001,RUDRAPUR HUB,NAINITAL,UA,YES
263126,RUDRAPUR HUB,HALDWANI,UA,YES
263136,RUDRAPUR HUB,BHIMTAL,UA,YES
263139,RUDRAPUR HUB,HALDWANI,UA,YES
263140,RUDRAPUR HUB,HALDWANI,UA,YES
263145,RUDRAPUR HUB,PANTNAGAR,UA,YES
263148,RUDRAPUR HUB,KICHHA,UA,YES
263149,RUDRAPUR HUB,KICHHA,UA,YES
263152,RUDRAPUR HUB,GADARPUR,UA,YES
263153,RUDRAPUR HUB,RUDRAPUR,UA,YES
263160,RUDRAPUR HUB,KICHHA,UA,YES
263401,RUDRAPUR HUB,BAZPUR,UA,YES
263601,RUDRAPUR HUB,ALMORA,UA,YES
271001,LUCKNOW TRANSPORT NAGAR HUB,GONDA,UP,YES
271002,LUCKNOW TRANSPORT NAGAR HUB,GONDA,UP,YES
271003,LUCKNOW TRANSPORT NAGAR HUB,COLONELGANJ,UP,YES
271201,LUCKNOW TRANSPORT NAGAR HUB,BALRAMPUR,UP,YES
271502,KANPUR HUB,COLONELGANJ,UP,YES
271801,LUCKNOW TRANSPORT NAGAR HUB,BAHRAICH,UP,YES
272002,GORAKHPUR HUB,BASTI,UP,YES
272175,GORAKHPUR HUB,KHALILABAD,UP,YES
272207,GORAKHPUR HUB,SIDDHARTHNAGAR,UP,YES
273001,GORAKHPUR HUB,GORAKHPUR,UP,YES
273002,GORAKHPUR HUB,GORAKHPUR,UP,YES
273003,GORAKHPUR HUB,GORAKHPUR,UP,YES
273004,GORAKHPUR HUB,GORAKHPUR,UP,YES
273005,GORAKHPUR HUB,GORAKHPUR,UP,YES
273006,GORAKHPUR HUB,GORAKHPUR,UP,YES
273007,GORAKHPUR HUB,GORAKHPUR,UP,YES
273008,GORAKHPUR HUB,GORAKHPUR,UP,YES
273009,GORAKHPUR HUB,GORAKHPUR,UP,YES
273010,GORAKHPUR HUB,GORAKHPUR,UP,YES
273012,GORAKHPUR HUB,GORAKHPUR,UP,YES
273013,GORAKHPUR HUB,GORAKHPUR,UP,YES
273014,GORAKHPUR HUB,GORAKHPUR,UP,YES
273015,GORAKHPUR HUB,GORAKHPUR,UP,YES
273016,GORAKHPUR HUB,GORAKHPUR,UP,YES
273017,GORAKHPUR HUB,GORAKHPUR,UP,YES
273164,GORAKHPUR HUB,NAUTANWA,UP,YES
273209,GORAKHPUR HUB,GORAKHPUR,UP,YES
273301,GORAKHPUR HUB,MAHARAJGANJ,UP,YES
273303,GORAKHPUR HUB,MAHARAJGANJ,UP,YES
273304,GORAKHPUR HUB,MAHARAJGANJ,UP,YES
273305,GORAKHPUR HUB,MAHARAJGANJ,UP,YES
273402,GORAKHPUR HUB,GORAKHPUR,UP,YES
273408,GORAKHPUR HUB,BANSGAON,UP,YES
274001,GORAKHPUR HUB,DEORIA,UP,YES
274301,GORAKHPUR HUB,HATA,UP,YES
274304,GORAKHPUR HUB,PADRAUNA,UP,YES
274305,GORAKHPUR HUB,HATA,UP,YES
274306,GORAKHPUR HUB,HATA,UP,YES
274401,GORAKHPUR HUB,KUSHINAGAR,UP,YES
274402,GORAKHPUR HUB,KASIA,UP,YES
274406,GORAKHPUR HUB,KUSHINAGAR,UP,YES
274407,GORAKHPUR HUB,KUSHINAGAR,UP,YES
274509,GORAKHPUR HUB,DEORIA,UP,YES
274702,GORAKHPUR HUB,BHATPAR RANI,UP,YES
275101,VARANASI HUB,GHOSHI,UP,YES
276001,VARANASI HUB,AZAMGARH ,UP,YES
277001,VARANASI HUB,BALLIA,UP,YES
281001,MATHURA HUB,MATHURA,UP,YES
281002,MATHURA HUB,MATHURA,UP,YES
281003,MATHURA HUB,MATHURA,UP,YES
281004,MATHURA HUB,MATHURA,UP,YES
281006,MATHURA HUB,MATHURA,UP,YES
281121,MATHURA HUB,MATHURA,UP,YES
281201,MATHURA HUB,BAJNA,UP,YES
281202,MATHURA HUB,MANT,UP,YES
281206,MATHURA HUB,MANT,UP,YES
281301,MATHURA HUB,MATHURA,UP,YES
281303,MATHURA HUB,MATHURA,UP,YES
281401,MATHURA HUB,CHHATA,UP,YES
281403,MATHURA HUB,CHHATA,UP,YES
281404,MATHURA HUB,CHHATA,UP,YES
281405,MATHURA HUB,CHHATA,UP,YES
281504,MATHURA HUB,MATHURA,UP,YES
282001,AGRA HUB,AGRA,UP,YES
282002,AGRA HUB,AGRA,UP,YES
282003,AGRA HUB,AGRA,UP,YES
282004,AGRA HUB,AGRA,UP,YES
282005,AGRA HUB,AGRA,UP,YES
282006,AGRA HUB,AGRA,UP,YES
282007,AGRA HUB,AGRA,UP,YES
282008,AGRA HUB,AGRA,UP,YES
282009,AGRA HUB,AGRA,UP,YES
282010,AGRA HUB,AGRA,UP,YES
283135,AGRA HUB,SHIKOHABAD,UP,YES
283141,AGRA HUB,SHIKOHABAD,UP,YES
283203,AGRA HUB,FIROZABAD,UP,YES
283205,AGRA HUB,FIROZABAD,UP,YES
284001,JHANSI HUB,JHANSI,UP,YES
284002,JHANSI HUB,JHANSI,UP,YES
284003,JHANSI HUB,JHANSI,UP,YES
284120,JHANSI HUB,JHANSI,UP,YES
284126,JHANSI HUB,TALBEHAT,UP,YES
284128,JHANSI HUB,JHANSI,UP,YES
284136,JHANSI HUB,LALITPUR,UP,YES
284204,JHANSI HUB,JHANSI,UP,YES
284205,JHANSI HUB,MAURANIPUR,UP,YES
284401,JHANSI HUB,JHANSI,UP,YES
284403,JHANSI HUB,LALITPUR,UP,YES
284405,JHANSI HUB,MAHRONI,UP,YES
285001,KANPUR HUB,ORAI,UP,YES
285204,KANPUR HUB,KALPI,UP,YES
301001,JAIPUR HUB,JAIPUR,RJ,YES
301002,JAIPUR HUB,ALWAR,RJ,YES
301019,DELHI I.G.I AIRPORT HUB,BHIWADI,RJ,YES
301030,JAIPUR HUB,ALWAR,RJ,YES
301402,JAIPUR HUB,BANSUR,RJ,YES
301404,JAIPUR HUB,MANDAWAR,RJ,YES
301701,JAIPUR HUB,BEHROR,RJ,YES
301705,JAIPUR HUB,NEEMRANA,RJ,YES
301706,JAIPUR HUB,NEEMRANA,RJ,YES
301707,DELHI I.G.I AIRPORT HUB,TIJARA,RJ,YES
301709,JAIPUR HUB,BEHROR,RJ,YES
302001,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302002,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302003,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302004,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302005,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302006,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302012,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302013,JAIPUR HUB,JAIPUR,RJ,YES
302015,JAIPUR HUB,JAIPUR,RJ,YES
302016,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302017,JAIPUR HUB,JAIPUR,RJ,YES
302018,JAIPUR HUB,JAIPUR,RJ,YES
302019,JAIPUR HUB,JAIPUR,RJ,YES
302020,JAIPUR HUB,JAIPUR,RJ,YES
302021,JAIPUR HUB,JAIPUR,RJ,YES
302022,JAIPUR HUB,JAIPUR,RJ,YES
302023,JAIPUR HUB,JAIPUR,RJ,YES
302025,JAIPUR HUB,JAIPUR,RJ,YES
302028,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302029,JAIPUR HUB,JAIPUR,RJ,YES
302033,JAIPUR HUB,JAIPUR,RJ,YES
302034,JAIPUR C SCHEME HUB,JAIPUR,RJ,YES
302039,JAIPUR HUB,JAIPUR,RJ,YES
303007,JAIPUR HUB,JAIPUR,RJ,YES
303008,JAIPUR HUB,JAIPUR,RJ,YES
303103,JAIPUR HUB,JAIPUR,RJ,YES
303104,JAIPUR HUB,JAIPUR,RJ,YES
303106,JAIPUR HUB,JAIPUR,RJ,YES
303108,JAIPUR HUB,JAIPUR,RJ,YES
303303,JAIPUR HUB,DAUSA,RJ,YES
303313,JAIPUR HUB,DAUSA,RJ,YES
303702,JAIPUR HUB,CHOMU,RJ,YES
303902,JAIPUR HUB,JAIPUR,RJ,YES
303903,JAIPUR HUB,JAIPUR,RJ,YES
303905,JAIPUR HUB,JAIPUR,RJ,YES
304001,JAIPUR HUB,TONK,RJ,YES
304021,JAIPUR HUB,TONK,RJ,YES
304022,JAIPUR HUB,TONK,RJ,YES
304804,JAIPUR HUB,TONK,RJ,YES
305001,JAIPUR HUB,AJMER,RJ,YES
305002,JAIPUR HUB,AJMER,RJ,YES
305003,JAIPUR HUB,AJMER,RJ,YES
305004,JAIPUR HUB,AJMER,RJ,YES
305006,JAIPUR HUB,AJMER,RJ,YES
305007,JAIPUR HUB,AJMER,RJ,YES
305022,JAIPUR HUB,AJMER,RJ,YES
305023,JAIPUR HUB,AJMER,RJ,YES
305025,JAIPUR HUB,AJMER,RJ,YES
305404,JAIPUR HUB,KEKRI,RJ,YES
305601,JAIPUR HUB,NASIRABAD,RJ,YES
305624,JAIPUR HUB,BIJAINAGAR,RJ,YES
305801,JAIPUR HUB,KISHANGARH,RJ,YES
305802,JAIPUR HUB,KISHANGARH,RJ,YES
305901,JAIPUR HUB,BEAWAR,RJ,YES
305921,JAIPUR HUB,RAJSAMAND,RJ,YES
306001,JAIPUR HUB,MARWAR JN.,RJ,YES
306101,JAIPUR HUB,JAITARAN,RJ,YES
306103,JAIPUR HUB,MARWAR JN.,RJ,YES
306104,JAIPUR HUB,SOJAT,RJ,YES
306105,JAIPUR HUB,JAITARAN,RJ,YES
306302,JAIPUR HUB,JAITARAN,RJ,YES
306401,JAIPUR HUB,MARWAR JN.,RJ,YES
306902,JAIPUR HUB,SUMERPUR,RJ,YES
307026,MEHSANA HUB,ABU ROAD,RJ,YES
307027,JAIPUR HUB,SIROHI,RJ,YES
307501,MEHSANA HUB,ABU ROAD,RJ,YES
307510,MEHSANA HUB,ABU ROAD,RJ,YES
311001,JAIPUR HUB,BHILWARA,RJ,YES
311021,JAIPUR HUB,BHILWARA,RJ,YES
311404,JAIPUR HUB,BHILWARA,RJ,YES
312001,JAIPUR HUB,BHADESAR,RJ,YES
312021,JAIPUR HUB,CHITTORGARH,RJ,YES
312022,JAIPUR HUB,BASSI,RJ,YES
312023,JAIPUR HUB,BEGUN,RJ,YES
312202,JAIPUR HUB,KAPASAN,RJ,YES
312601,JAIPUR HUB,NIMBAHERA,RJ,YES
312605,JAIPUR HUB,ANNUPPURA,RJ,YES
313001,JAIPUR HUB,GIRWA,RJ,YES
313002,JAIPUR HUB,GIRWA,RJ,YES
313003,JAIPUR HUB,GIRWA,RJ,YES
313004,JAIPUR HUB,GIRWA,RJ,YES
313009,JAIPUR HUB,UDAIPUR,RJ,YES
313301,JAIPUR HUB,NATHDWARA,RJ,YES
313324,JAIPUR HUB,RAJSAMAND,RJ,YES
313342,JAIPUR HUB,KANKROLI,RJ,YES
314001,JAIPUR HUB,DUNGARPUR,RJ,YES
314021,JAIPUR HUB,ASPUR,RJ,YES
314022,JAIPUR HUB,DUNGARPUR,RJ,YES
314023,JAIPUR HUB,ASPUR,RJ,YES
314024,JAIPUR HUB,DUNGARPUR,RJ,YES
314025,JAIPUR HUB,DUNGARPUR,RJ,YES
314026,JAIPUR HUB,DUNGARPUR,RJ,YES
314027,JAIPUR HUB,DUNGARPUR,RJ,YES
314028,JAIPUR HUB,DUNGARPUR,RJ,YES
314029,JAIPUR HUB,DUNGARPUR,RJ,YES
314030,JAIPUR HUB,DUNGARPUR,RJ,YES
314031,JAIPUR HUB,DUNGARPUR,RJ,YES
314035,JAIPUR HUB,DUNGARPUR,RJ,YES
314036,JAIPUR HUB,DUNGARPUR,RJ,YES
314038,JAIPUR HUB,DUNGARPUR,RJ,YES
314401,JAIPUR HUB,DUNGARPUR,RJ,YES
321001,JAIPUR HUB,BHARATPUR,RJ,YES
322001,JAIPUR HUB,KHANDAR,RJ,YES
322021,JAIPUR HUB,SAWAI MADHOPUR,RJ,YES
323001,JAIPUR HUB,BUNDI,RJ,YES
324001,JAIPUR HUB,KOTA,RJ,YES
324002,JAIPUR HUB,KOTA,RJ,YES
324003,JAIPUR HUB,KOTA,RJ,YES
324004,JAIPUR HUB,KOTA,RJ,YES
324005,JAIPUR HUB,KOTA,RJ,YES
324006,JAIPUR HUB,KOTA,RJ,YES
324007,JAIPUR HUB,KOTA,RJ,YES
324008,JAIPUR HUB,KOTA,RJ,YES
324009,JAIPUR HUB,KOTA,RJ,YES
324010,JAIPUR HUB,KOTA,RJ,YES
325205,JAIPUR HUB,BARAN,RJ,YES
326001,JAIPUR HUB,JHALAWAR,RJ,YES
